Year,Sources,Name,Authors,First Author,Chinese/English,Abstract,Venues,doi
2021,2021 IEEE International Symposium on Circuits and Systems (ISCAS),Live demo of a transient-motion-powered human motion detector,"Xin Li, Hong Tang, Guobiao Hu, Junrui Liang",Xin Li,English,"The development of Internet of Things (IoT) has placed a strong demand on human motion detection technologies. Motion detectors acts an essential role in many civil applications, such as home security, occupancy and activity monitoring, retail analysis, etc. Emerging energy harvesting technologies provide promising solutions towards the ubiquitous and everlasting deployments of motion detectors. However, most existing battery-free solutions require special environmental conditions and suffer from frequent energy outages. Therefore, their applications are still very limited. This live demonstration exhibits a transient-motion-powered motion detector, named ViPSN-E, where ""ViPSN"" stands for vibration-powered sensor node [1]; ""E"" stands for an energy-mode device. ViPSN-E can carry out maintenance-free motion detection and wireless communication by making good use of the energy harvested from an …",Conference paper,https://ieeexplore.ieee.org/abstract/document/9401537/
2020,Health Monitoring of Structural and Biological Systems XIV 11381,Acoustic metamaterial containing an array of Helmholtz resonators coupled with mass-loaded membranes,"Guobiao Hu, Lihua Tang, Yaowen Yang",Guobiao Hu,English,"Acoustic metamaterial consisting of an array Helmholtz resonators has been revealed to have the band gap phenomenon which implies a great potential for noise reduction. However, the application of the conventional acoustic metamaterial is often limited by the narrow band gap. In this paper, an acoustic metamaterial containing a series of membrane-coupled Helmholtz resonators is proposed to produce mult iple band gaps in the low-frequency regime for achieving broadband noise reduction. First, a theoretical model is developed to describe the dynamic of the membrane-coupled Helmholtz resonator system. The membrane is assumed to be loaded with a small mass at the centre for tuning its natural frequencies, thus the resonances of the coupled system and the band gaps of the proposed acoustic metamaterial. Subsequently, based on the theory of acoustic wave propagation together with the derived …",Conference paper,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/11381/1138118/Acoustic-metamaterial-containing-an-array-of-Helmholtz-resonators-coupled-with/10.1117/12.2554870.short
2024,Energy Conversion and Management 310,Energy and dynamics analysis of a single plucking energy harvester for transient-motion-powered IoT applications,"Xin Li, Xinyuan Chuai, Guobiao Hu, Daxing Zhang, Mingjing Cai, Congsi Wang, Yaowen Yang, Wei-Hsin Liao, Junrui Liang",Xin Li,English,"This study focuses on a piezo-magneto-elastic structure comprising an economical piezoelectric cantilever and a magnet pair. It is designed for efficient mechanical energy harvesting to power a battery-free motion-sensing IoT system through plucking motions. We conduct a thorough analysis and parametric study to elucidate the energy and dynamic intricacies during operation, specifically under a single plucking excitation. Beginning with a magnetic dipole–dipole model, we present a potential energy profile to intuitively elucidate and quantitatively assess the energy progression throughout a single plucking transient. By meticulously adjusting the setup parameters, the input potential energy can be precisely tuned, ensuring that the energy harvested from a single plucking motion meets the demand of each round of wireless communication. Diverging from previous power-centric investigations of plucking energy …",Article,https://www.sciencedirect.com/science/article/pii/S0196890424004060
2024,Nano Energy 124,Metasurface-enhanced multifunctional flag nanogenerator for efficient wind energy harvesting and environmental sensing,"Liwei Dong, Guobiao Hu, Ye Zhang, Wei Ding, Shuai Qu, Qian Tang, Chaoyang Zhao, Yaowen Yang, Fan Yang",Liwei Dong,English,"Wind energy, as a widely distributed and renewable energy resource, plays a crucial role in promoting self-powered wireless sensor networks and wind speed sensing. However, current research predominantly focuses on specific application purposes, lacking comprehensive investigations into integrated solutions. In this paper, a metasurface-enhanced multifunctional flag-type triboelectric nanogenerator (FTENG) is introduced, which enables efficient wind energy harvesting as well as accurate wind speed sensing over a wide range of wind speeds via the synergistic effect of metasurface treatment on the flagpole and flexible flag fixation approach. The flexible fixation maximally utilizes the upstream wake of metasurface configurations, boosting the energy harvesting power density by up to 23 times. The metasurface-enhanced FTENG with careful optimization, striking a balance between energy harvesting and …",Article,https://www.sciencedirect.com/science/article/pii/S2211285524002568
2023,Active and Passive Smart Structures and Integrated Systems XVII 12483,Acoustic energy transfer using piezoelectric transducers,"Lining Zhang, Guobiao Hu, Lihua Tang, Aiguo Patrick Hu, Kean Aw",Lining Zhang,English,"Acoustic energy transfer (AET) is considered to be a promising technology without electromagnetic interference and safety issue compared to other wireless power transfer methods, especially for biomedical applications. In this paper, an AET system using piezoelectric transducers is modelled by equivalent circuit representation and finite element method, which in general give consistent results. A parametric study is then conducted to understand the influence of the sizes of barrier and piezoelectric transducers as well as the load resistance on the performance of the AET system. It is found that the area of the barrier has negligible impact on the performance, but the thickness of the barrier does, and the thinner barrier is favorable. In addition, it is found that a transfer efficiency of over 90% can be achieved if the transducers are optimized with thickness of 1.8-2.0 mm and the diameter of 24 to 26 mm. As the load …",Conference paper,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/12483/124831G/Acoustic-energy-transfer-using-piezoelectric-transducers/10.1117/12.2659097.short
2023,Symmetry,Study of Propeller Vortex Characteristics under Loading Conditions,"Jiawei Yu, Bo Zhou, Hui Liu, Xiaoshuang Han, Guobiao Hu*, Teng Zhang",Jiawei Yu,English,"Marine load is an important factor affecting propeller propulsion efficiency, and the study of the wake evolution mechanism under different conditions is an essential part of the propeller equipment design, which needs to meet the requirements of complex engineering. Based on the large eddy simulation (LES) method, the wake instability characteristics are researched with the hydrodynamic load and wake dynamics theory, and the vortices composition and evolution mechanism under various load conditions are analyzed. Meanwhile, the propeller wake using the unsteady Reynolds-averaged Navier–Stokes (URANS) and LES methods is numerically simulated and compared. In addition, a comparison between a simulation and an experiment is carried out. The vortices evolution is described by dimensionless values of the velocity, pressure field, and vorticity field. The breaking and reassembling of different vortices are discussed. The results show that the pitch of the helicoidal tip vortices is larger under light loading conditions with high advance coefficients, and the wake is more stable, in contrast, which is smaller and the vortices break down earlier. By comparison, the topology of the vortices system is more complex under the low advance coefficient. Considering the interference effect between adjacent tip vortices, the energy dissipation is accelerated, resulting in the increased instability of vortices.",Article,https://www.mdpi.com/2073-8994/15/2/445
2022,Active and Passive Smart Structures and Integrated Systems XVI 12043,A unified modeling and analysis framework for galloping piezoelectric energy harvesters,"Yabin Liao, Chunbo Lan, Guobiao Hu",Yabin Liao,English,"Galloping-based piezoelectric energy harvesters (GPEH) connected with various interface circuits are usually analyzed by treating their advanced structures and circuits separately, and a general model is missing to gain insights at a system level. To tackle this issue, this paper proposes a unified framework that enables an integrated view of the physics of linear GPEHs in multiple domains at the system level. In addition, it elucidates the similarities and differences among power behaviors of GPEHs connected with various interface circuits. It is based on two major elements: an equivalent circuit representing the entire system, and an equivalent impedance representing the interface circuit. Firstly, the electromechanical system is linearized and modeled in the electrical domain by an equivalent self-excited circuit with a negative resistive element representing the external aerodynamic excitation, and a general load …",Conference paper,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/12043/120430Q/A-unified-modeling-and-analysis-framework-for-galloping-piezoelectric-energy/10.1117/12.2612187.short
2021,Smart Materials and Structures,Synchronized switch piezoelectric energy harvesting using rotating magnetic ball and reed switches,"Yongji Gao, Guobiao Hu*, Bao Zhao, Kunyong Lv, Junrui Liang*",Yongji Gao,English,"Synchronized switch harvesting on inductor (SSHI) interface circuit has been developed to boost the harvesting capability of piezoelectric energy harvesters (PEHs). Although some electronic self-powered peak-detector and switching circuits have been proposed to support the practical realization of SSHI, the energy dissipation and voltage drops in transistors and diodes of the self-powered circuits might significantly deteriorate the actual energy harvesting performance. Some mechatronic designs were proposed as well. However, most of their switches are activated by touch impacts, which might introduce undesired high-order vibrations to the main structure. In this paper, rather than using the impact-engaged strategy discussed in the literature, a new mechanism using a magnetic ball for vibration synchronization and reed switches for switching operation is proposed. A PEH shunted to an SSHI interface circuit using the …",Article,https://iopscience.iop.org/article/10.1088/1361-665X/ac1f62/meta
2021,Active and Passive Smart Structures and Integrated Systems XV 11588,A nonlinear neutralizer with self-adaptation capability,"Liuding Yu, Chunbo Lan, Guobiao Hu, Lihua Tang, Tiejun Yang",Liuding Yu,English,"The nonlinear beam-slider structure, which consists of a nonlinear cantilever beam and a free movable slider, can always obtain the high-energy orbit to achieve passive self-adaption in a wide bandwidth. The efficiency improvement of this structure has been demonstrated in energy harvesting application. In this work, the nonlinear beam-slider structure is applied as a vibration neutralizer. The behavior of the 2-degree-of-freedom (2-DOF) vibration system is investigated experimentally. The trajectory of the slider, time history response of the nonlinear beam and the linear primary structure are recorded simultaneously. The results show that the nonlinear neutralizer with appropriate parameters has broader bandwidth than the linear one. However, there are multiple solutions corresponding to different vibration states of the nonlinear neutralizer in the suppression frequency range. The vibration of linear primary …",Conference paper,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/11588/115881O/A-nonlinear-neutralizer-with-self-adaptation-capability/10.1117/12.2584048.short
2020,Smart Materials,Band Gap Formation in Metamaterial Beam With Torsional Local Resonators for Vibration Suppression,"Yupei Jian, Guobiao Hu, Lihua Tang, Kean C Aw",Yupei Jian,English," Locally resonant metamaterials have attracted lots of research interests for the application of vibration suppression which is a fundamental problem but remains a big challenge in the engineering field. The transverse wave propagation in a beam is through the transmission of the shear force and bending moment. Most designs of metamaterials in the existing literature exploit translational local resonators to induce reaction force to prevent the transmission of the shear force, hence the wave propagation. This paper studies a metamaterial beam attached with torsional local resonators. The reaction moments generated by the torsional resonators are expected to neutralize the bending moment in the beam, thus preventing the wave propagation. The existence of torsional resonators leads to the moment discontinuity conditions which cannot be directly taken into account using the Euler beam theory. Based on the …",Conference paper,https://asmedigitalcollection.asme.org/SMASIS/proceedings-abstract/SMASIS2020/V001T03A011/1090345
2020,International Journal of Applied Electromagnetics and Mechanics 64 (1-4 …,A hybrid wind energy harvester using a slotted cylinder bluff body,"Junlei Wang, Guoping Li, Zunlong Jin, Guobiao Hu, Kun Zhang, Peng Zhang",Junlei Wang,English,"Harvesting energy from wind to supply low-power consumption devices has attracted numerous research interests in recent years. However, a traditional vortex-induced vibration energy harvester can only operate within a limited range of wind speed. Thus, how to broaden the effective wind speed range for energy harvesting is a challenging issue. In this paper, a slotted cylinder bluff body is proposed for being used in the design of a wind energy harvester. The physical prototype is manufactured and the wind tunnel test is performed for evaluating the actual performance of the prototyped energy harvester. The effect of the orientation of the slot on the performance of the proposed energy harvester is experimentally investigated. As compared to the traditional counterpart without the slot at the lateral side of the bluff body, the proposed energy harvester demonstrates the superiority for realizing broadband energy …",Article,https://content.iospress.com/articles/international-journal-of-applied-electromagnetics-and-mechanics/jae209314
2024,Journal of Applied Physics,Graded metamaterial with broadband active controllability for low-frequency vibration suppression,"Yupei Jian, Guobiao Hu, Lihua Tang, Jiawen Xu, Deqing Huang, Kean Aw",Yupei Jian,English,"This paper presents a new class of graded metamaterial beams by leveraging actively controllable resonators (ACR). The metamaterial comprises a homogeneous host beam that is mounted with negative capacitance shunted piezoelectric cantilever beams, each of which has a tip mass block. Properly changing the negative capacitances (NCs) in the stiffening/softening shunt circuits can control the formed bandgaps, providing greater adjustability and flexibility. Specifically, using modal analysis and considering higher modes of flexural vibrations, the ACR is simplified to an equivalent lumped parameter system with a correction factor applied to the reaction force. We demonstrate the relationship between the derived equivalent parameters of the ACR and NC for different circuitry configurations. A finite element model is built to validate the theoretical models of the ACR and the proposed metamaterial. Subsequently …",Article,https://pubs.aip.org/aip/jap/article/136/4/043108/3304737
2024,Micromachines,A Frequency Up-Conversion Piezoelectric Energy Harvester Shunted to a Synchronous Electric Charge Extraction Circuit,"Xuzhang Peng, Hao Tang, Zhongjie Li, Junrui Liang, Liuding Yu, Guobiao Hu",Xuzhang Peng,English,"A frequency up-conversion piezoelectric energy harvester (FUC-PEH) consists of a force amplifier, a piezoelectric stack, a low-frequency oscillator (LFO), and a stop limiter. The force amplifier generates the amplification of stress on the piezoelectric stack. The LFO, comprising a spring and a mass block, impacts the stop limiter during vibration to induce high-frequency oscillations within the piezoelectric stack. In this paper, we represent and simplify the FUC-PEH as a lumped-parameter model based on piezoelectric material constitutive equations and structural dynamic theories. Using the electromechanical analogy, we developed an equivalent circuit model (ECM) of the FUC-PEH. A parametric study was performed to investigate the impact of system parameters, such as spring stiffness and concentrated mass, on the FUC-PEH performance. The collision-induced amplitude truncation (AT) effect enlarges the operation bandwidth. ECM simulations show that low-frequency input excitation is converted into a high-frequency output response, enhancing the energy conversion efficiency. Furthermore, we aimed to improve the FUCPEH’s performance using a synchronous electric charge extraction (SECE) circuit. Using the ECM approach, we established a system-level model that considers the electromechanical coupling behavior. The simulation results provide insights into the performance of FUC harvesters with SECE circuits and offer valuable design guidance.",Article,https://www.mdpi.com/2072-666X/15/7/842
2024,Journal of Vibration and Acoustics,Rigid-Elastic Combined Metamaterial Beam with Tunable Band Gaps for Broadband Vibration Suppression,"Jiazhen Zhang, Xuzhang Peng, Dewen Yu, Guobiao Hu, Yaowen Yang",Jiazhen Zhang,English,"Extensive research efforts have been dedicated to exploring the application of metamaterial beams for vibration suppression. However, most existing designs primarily focused on utiliz-ing the translational motion of local resonators to create band gaps. To address this limitation, this study proposes a novel design: a rigid-elastic combined metamaterial beam utilizing both translational and rotational motions of local resonators. Theoretical framework development involves extending the transfer matrix method (TMM) to incorporate rigid bodies, with analyt-ical results validated through finite element (FE) simulations and experimental data. Compared to conventional metamaterial beams, the proposed design exhibits an additional wide band gap in the low-frequency region that can be utilized for broadband vibration suppression. A para-metric study elucidates the influences of geometric parameters on band gap …",Article,https://asmedigitalcollection.asme.org/vibrationacoustics/article/doi/10.1115/1.4065751/1201105
2024,Applied Energy 364,Event-driven piezoelectric energy harvesting for railway field applications,"Shuai Qu, Yuhao Ren, Guobiao Hu, Wei Ding, Liwei Dong, Jizhong Yang, Zaixin Wu, Shengyang Zhu, Yaowen Yang, Wanming Zhai",Shuai Qu,English,"Piezoelectric energy harvesters (PEHs) hold promises for revolutionizing railway structural health monitoring (SHM). However, the challenges of designing high-robust PEHs for handling complex and ever-shifting vibrations in practical railway scenarios remain formidable. Unlike conventional methods that align the fundamental frequency of the PEH with the dominant frequency of the vibration source, this study employs an event-driven enhancement method. This study commences by employing a high-fidelity dynamic model of the PEH and an advanced vehicle-track coupled dynamic model to evaluate energy harvesting efficiency across various railway scenarios. The vehicle-induced track vibrations are predicted across various train speeds, track structures, and track irregularities, considering 12 distinct vehicle-track conditions and totaling 3600 simulation datasets, each representing a specific event. We employ …",Article,https://www.sciencedirect.com/science/article/pii/S0306261924005439
2024,2024 23rd ACM/IEEE International Conference on Information Processing in …,Demo Abstract: A Battery-free Wireless Keyboard,"Xinyuan Chuai, Yaoyi Li, Xin Li, Daxing Zhang, Guobiao Hu, Wei-Hsin Liao",Xinyuan Chuai,English,"This demonstration showcases a battery-free wireless keyboard that utilizes the kinetic energy generated from key presses to generate electrical power. Each key incorporates a Quasi-Static Toggling harvester, which employs potential energy pre-charging to ensure a consistently reliable energy output. Extensive practical testing has confirmed that this keyboard exhibits responsiveness and low latency comparable to traditional wireless keyboards. This study represents a significant improvement over previous battery-free IoT applications that often compromised service quality, as it offers a stable energy-harvesting mechanism and provides a dependable framework for designing battery-free devices.",Conference paper,https://ieeexplore.ieee.org/abstract/document/10577359/
2024,Sensors and Smart Structures Technologies for Civil,Low-cost and compact piezoelectric energy harvesting floor tile for battery-free Bluetooth smart pavement,"Gongwei Wang, Guobiao Hu, Junrui Liang",Gongwei Wang,English,"With the development of the Internet of Things (IoT) technology, a large number of wireless devices are deployed in our surroundings. The power supply issue of these IoT devices has become increasingly noteworthy. On the other hand, the installation and maintenance of a large number of widely distributed sensors are cumbersome. Taking the smart floor for example, in this article, we introduce a battery-free wireless floor tile design based on piezoelectric energy harvesting (PEH). When being excited by a footstep, the piezoelectric floor tile generates an impulsive voltage, which needs to be properly converted to a stable DC form. An energy management circuit is also necessary for properly carrying out the energy buffer-release procedures. Therefore, the circuit part includes components such as an AC to DC rectifier, an under-voltage lockout module, and a voltage regulator. The obtained stable DC voltage is …",Conference paper,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/12949/129491E/Low-cost-and-compact-piezoelectric-energy-harvesting-floor-tile-for/10.1117/12.3011249.short
2024,Active and Passive Smart Structures and Integrated Systems XVIII 12946,Mechanical input energy optimization of quasi-static-toggling electromagnetic energy harvester,"Yu Yin, Guobiao Hu, Junrui Liang",Yu Yin,English,"Quasi-static-toggling (QST) electromagnetic energy harvesters are the most successful commercialized small-scale mechanical energy harvesters for self-powered wireless electronic gadgets, such as motion-powered wireless switches. However, the working principle was not seriously investigated and theoretically analyzed until recently. Given the belated attention from academia, there is still a large gap in fully understanding the QST operation and grasping its optimal energy harvesting strategy. This paper provides a parametric analysis for optimizing the mechanical input energy of a bistable QST harvester. The input energy is calculated as the stored potential energy in the energy-buffering spring before toggling or being released. Such an amount of energy correlates with the magnetic force, the distance between two magnetic poles, and the stiffness of the energy-buffering spring. On the other hand, the most …",Conference paper,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/12946/129460W/Mechanical-input-energy-optimization-of-quasi-static-toggling-electromagnetic-energy/10.1117/12.3011236.short
2024,Journal of Intelligent Material Systems and Structures,An electromechanical impedance measurement-based solution for monitoring fresh concrete maturity,"Guobiao Hu, Yaowen Yang, Lipi Mohanty, Soungho Chae, Kohsuke Ishizeki, Lihua Tang",Guobiao Hu,English,"This paper proposes an electromechanical impedance measurement (EIM)-based solution for monitoring concrete maturity that refers to concrete strength development at the early stage. A smart aggregate (SMA) that consists of a waterproofed piezoelectric patch is developed. The working principle is explained based on the impedance theory of an electromechanically coupled system. A finite element (FE) model of the EIM-SMA unit is established. The stiffness of the applied spring foundation is varied to emulate the concrete hardening process. The simulation results reveal that a peak located between 60 and 70 kHz in the impedance plot could be used as an indication to reflect the stiffness variation of the spring foundation. A 3D-printed mold is designed for rapid production of the EIM-SMA units. In the experiment, two sample EIM-SMA units are used to monitor fresh concrete maturity in the first 6 h after casting …",Article,https://journals.sagepub.com/doi/abs/10.1177/1045389X241241599
2024,China Ocean Engineering,Energy Harvesting in the Wake of An Inverted C-Shaped Bluff Body,"Jun-lei Wang, Shen-fang Li, Md Mahbub Alam, Hong-jun Zhu, Guo-biao Hu*",Jun-lei Wang,English,"This paper proposes a novel wake-induced vibration (WIV)-based energy harvesting system consisting of two bluff bodies. An inverted C-shaped bluff body is stationary installed at the upstream position to generate an interference wake street, and a cylinder bluff body equipped with a transducer is elastically suspended at the downstream position to harness WIV energy. The hydrodynamics and energy harvesting (EH) performance of the proposed system are investigated via experimental studies. The reduced velocity (U*) ranging from 2 to 14 (the corresponding Reynolds number ranging from 15100 to 106200) is considered in the present study. It is found that the wake generated by the inverted C-shaped bluff body significantly affects the EH performance. Enlarging the opening angle (α) of the C-shaped bluff body increases the vibration amplitude of the downstream cylinder, thereby increasing the harvested …",Article,https://link.springer.com/article/10.1007/s13344-024-0006-1
2024,Journal of Intelligent Material Systems and Structures,Energy harvesting potential assessment and systematic design for energy-regenerative shock absorbers on railway freight wagons,"Liwei Dong, Heli Zhang, Jie Yu, Guobiao Hu",Liwei Dong,English,"A large amount of vibration energy is dissipated in the secondary suspension systems of railway freight wagons, which can be harvested as renewable power supplies to serve more smart devices for onboard applications. This paper explores the vibration energy harvesting potential of freight wagons and deals with the systematic design issues of energy-regenerative shock absorbers (ERSAs). By considering the ERSA force interaction and realistic track irregularity, a vehicle-track coupled model is established to predict a more accurate vibration response. The parameter sensibility analysis reveals that the operation speed, vehicle load, and track irregularity are the most critical factors that can significantly affect the power generation performance. In addition, vibration energy harvesting potential assessment is conducted on American, German, and Chinese track spectrums and several field-measured freight lines …",Article,https://journals.sagepub.com/doi/abs/10.1177/1045389X231200146
2023,INTER-NOISE and NOISE-CON Congress and Conference Proceedings,Vibration attenuation band tuning by active stiffness control of local resonators of metamaterials,"Yupei Jian, Yincheng Shen, Guobiao Hu, Lihua Tang, Kean Aw",Yupei Jian,English,"This paper presents a design of metamaterials with a broader bandgap by active stiffness control of local resonators. A series of cantilever beams are connected to the host structure, serving as local resonators to open the bandgap for vibration attenuation. The piezoelectric transducers bonded on the cantilever beams are shunted to a negative capacitance-negative inductance series circuit (NCNL). The variation of the effective modulus of the piezoelectric sample when connected to NCNL is discussed. In addition, the effect of the NC circuit and negative capacitance in series with positive inductance (NC-L) circuit on the effective modulus of shunted piezoelectric transducers is also analyzed for comparison. By tuning the NCNL circuit, the elastic modulus of the beam-type resonator exhibits frequency-dependent, which will achieve active stiffness tuning. Subsequently, the transmittance analysis of a metamaterial …",Article,https://www.ingentaconnect.com/content/ince/incecp/2023/00000268/00000008/art00104
2023,Smart Materials,Nonlinear Dynamics of Two-Degree-of-Freedom Vortex-Induced Vibration Energy Harvester,"Guobiao Hu, Lihua Tang, Junlei Wang, Xin Li, Junrui Liang",Guobiao Hu,English," Vortex-induced vibrations (VIV) often occur in many engineering situations, such as offshore structures, large-span bridges, and fluid piping systems. Harnessing energy from VIV, on the one hand, can provide a sustainable power supply to the essential sensing devices for structural health monitoring; on the other hand, it can dissipate the vibration energy and help protect the structural integrity. This paper presents the dynamic analysis of a two-degree-of-freedom (2DOF) VIV piezoelectric energy harvester (PEH). The governing equations of the 2DOF VIV-PEH are developed by using the wake oscillator model to describe the aerodynamic force. The dynamic response of the 2DOF VIV-PEH is compared with that of a traditional one-degree-of-freedom (1DOF) counterpart. It is found that the 2DOF VIV-PEH can generate two lock-in regions for broadband energy harvesting. Further analysis shows that the 2DOF …",Conference paper,https://asmedigitalcollection.asme.org/SMASIS/proceedings-abstract/SMASIS2023/87523/1171134
2023,Active and Passive Smart Structures and Integrated Systems XVII 12483,Piezoelectric metamaterial with self-tuning resonant shunt circuits,"Yupei Jian, Yincheng Shen, Lihua Tang, Guobiao Hu, Kean Aw",Yupei Jian,English,"The bandgap generated in piezoelectric metamaterials with resonant shunt circuits unveils a great potential for vibration control. This paper presents a piezoelectric metamaterial with the capability of broadband vibration attenuation by adaptive bandgap tuning. Unlike the widely used synthetic impedance circuit, a self-tuning resonant shunt circuit by integrating a microcontroller-driven digital potentiometer into the synthetic inductor circuit is developed to achieve the bandgap adjustment of the piezoelectric metamaterial. Specifically, the excitation frequency is detected by the microcontroller, and the synthetic inductance in the resonant shunt circuit is adjusted in real-time based on a given criterion. An experimental study is conducted to demonstrate the dynamic behavior and vibration suppression performance of the developed piezoelectric metamaterial. The results confirm that the self-tuning resonant shunt circuit …",Conference paper,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/12483/124831F/Piezoelectric-metamaterial-with-self-tuning-resonant-shunt-circuits/10.1117/12.2657612.short
2021,Active and Passive Smart Structures and Integrated Systems XV 11588,A topological-metamaterial-based vibration energy harvester,"Chunbo Lan, Guobiao Hu, Lihua Tang",Chunbo Lan,English,"Topological metamaterial has become a research hotspot recently, owing to the unique features, including wave localization and topological protection. In this paper, we are motivated to introduce the topological metamaterial into vibration energy harvesting. The proposed topological metamaterial vibration energy harvester (topological meta-VEH) consists of two topologically different sub-metamaterials and a piezoelectric transducer mounted at the conjunction of these two sub-metamaterials. First, the governing equations of this electromechanical system are derived. Then, the band structure and dispersion relation of this topological meta-VEH is obtained by applying the Bloch theory. To obtain the transmittance response, the finitely long model of the proposed topological meta-VEH is formulated, the corresponding analytical solutions are obtained as well. From the theoretical analysis, it is found that the …",Conference paper,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/11588/115881F/A-topological-metamaterial-based-vibration-energy-harvester/10.1117/12.2584066.short
2020,Active and Passive Smart Structures and Integrated Systems XIV 11376,Power and electromechanical coupling of nonlinear piezoelectric vibration energy harvesters,"Chunbo Lan, Yabin Liao, Guobiao Hu, Lihua Tang",Chunbo Lan,English,"In the past decade, nonlinearity has been introduced into piezoelectric energy harvesters (PEH) for power performance enhancement and bandwidth enlargement. While a great emphasis has been placed on the structural design and the effect of electrical part on the nonlinear dynamics of the system, the maximum power and power limit, an important aspect for performance optimization of nonlinear PEHs, are rarely studied, especially their relationship with that of linear PEHs. To this end, this paper is motivated to investigate the maximum power and power limit of a representative type of nonlinear PEHs, i.e., monostable. An equivalent circuit is proposed to analytically study and explain the behaviors of monostable PEHs, and reveals the connection between linear and monostable PEHs. The effect of nonlinearity, e.g., due to the additional magnetic force, is modeled as a nonlinear stiffness element mechanically …",Conference paper,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/11376/113761I/Power-and-electromechanical-coupling-of-nonlinear-piezoelectric-vibration-energy-harvesters/10.1117/12.2557872.short
