Year,Sources,Name,Authors,First Author,Chinese/English,Abstract,Venues,doi
2020,IEEE Transactions on Wireless Communications,Estimating doubly-selective channels for hybrid mmWave massive MIMO systems: A doubly-sparse approach,"Shijian Gao, Xiang Cheng, Liuqing Yang",Shijian Gao,English,"In mmWave massive multiple-input multiple-output (mMIMO) systems, hybrid (digital/analog) structure has been a prevalent option to balance system cost and performance. To facilitate transceiver design in hybrid mmWave mMIMO, acquiring an accurate channel state information is critical. To this end, a novel doubly-sparse approach is proposed to estimate doubly-selective mmWave channels under hybrid mMIMO. Via the judiciously designed training pattern, the well-utilized beamspace sparsity alongside the under-investigated delay-domain sparsity that mmWave channels exhibit can be jointly exploited to assist channel estimation. Thanks to our careful two-stage (random-probing and steering-probing) design, the proposed channel estimator possesses strong robustness against the double (frequency and time) selectivity whilst enjoying the benefits brought by the exploitation of double sparsity. Compared with …",Article,https://ieeexplore.ieee.org/abstract/document/9102449/
2020,2020 IEEE Wireless Communications and Networking Conference (WCNC),Graph-Based File Dispatching Protocol With D2D-Aided UAV-NOMA Communications in Large-Scale Networks,"Baoji Wang, Rongqing Zhang, Chen Chen, Xiang Cheng, Liuqing Yan",Baoji Wang,English,"Unmanned aerial vehicle (UAV)-assisted communications are expected to become an important part of the next generation mobile communication systems, due to the high mobility of the UAVs. Non-orthogonal multiple access (NOMA) is regarded as a rosy technology in the fifth generation (5G) mobile communication systems, since it can effectively improve the spectral efficiency. In this paper, we combine the advantages of the UAV-assisted communications and NOMA, and propose a device-to-device (D2D)-enhanced UAV-NOMA network architecture, in which D2D is introduced to increase the file dispatching efficiency. Resource reuse based on spatial reuse is also allowed to further improve the spectral efficiency. Then, we propose a graph-based file dispatching (GFD) protocol to control the interference and minimize the UAV-assisted file dispatching mission time. Simulation results verify the advantages of our …",Conference paper,https://ieeexplore.ieee.org/abstract/document/9120617/
2020,2020 IEEE Wireless Communications and Networking Conference (WCNC),Hybrid multi-user precoding for mmWave massive MIMO in frequency-selective channels,"Shijian Gao, Xiang Cheng, Liuqing Yang",Shijian Gao,English,"This paper investigates the transceiver design for downlink hybrid mmWave multi-user multi-carrier massive MIMO systems. In order to balance the processing complexity and the design flexibility, we adopt a prevalent hybrid precoding technique named hybrid block diagonalization (HBD) for downlink multi-user transmission. Aimed at maximizing the end-to-end mutual information (EEMI), a novel virtual EEMI assisted two-stage HBD scheme is judiciously devised. Apart from a low implementing complexity, the developed scheme is a more generic HBD solution, as it not only takes the frequency selectivity into account, but also removes the reliance on the high-resolution analog network. Simulations show that, even when applied with an inferior hardware configuration, the proposed HBD could still remarkably outperform its counterparts in terms of the EEMI performance at different levels of channel sparsity.",Conference paper,https://ieeexplore.ieee.org/abstract/document/9120523/
2020,2020 IEEE Wireless Communications and Networking Conference (WCNC),Dynamic Model Based Malicious Collaborator Detection in Cooperative Tracking,"Wang Pi, Pengtao Yang, Dongliang Duan, Chen Chen, Xiang Cheng, Liuqing Yang",Wang Pi,English,"The mobility status of vehicles play a crucial role in most tasks of Autonomous Vehicles (AVs) and Intelligent Transportation System (ITS). To operate securely, a precise, stable and robust mobility tracking system is essential. Compared with self-tracking that relies only on mobility observations from on-board sensors (e.g. Global Positioning System (GPS), Inertial Measurement Unit (IMU) and camera), cooperative tracking increases the precision and reliability of mobility data greatly by integrating observations from road side units and nearby vehicles through V2X communications. Nevertheless, cooperative tracking can be quite vulnerable if there are malicious collaborators sending bogus observations in the network. In this paper, we present a dynamic sequential detection algorithm, dynamic model based mean state detection (DMMSD), to exclude bogus mobility data. Simulations validate the effectiveness and …",Conference paper,https://ieeexplore.ieee.org/abstract/document/9120552/
2020,2020 IEEE Wireless Communications and Networking Conference (WCNC),Environmental Sensitivity Evaluation of Neural Networks in Unmanned Vehicle Perception Module,"Yuru Li, Dongliang Duan, Chen Chen, Xiang Cheng, Liuqing Yang",Yuru Li,English,"For autonomous driving of unmanned vehicles in intelligent transportation systems, multi-vehicle cooperative perception supported by vehicular networks can greatly improve the accuracy and reliability of the perception decisions. Currently, the perception decisions for a single vehicle are mostly provided by neural networks. Therefore, in order to fuse the perception decisions from multiple vehicles, the credibility of the neural network outputs needs to be studied. Among various factors, the environment is one of the most important affecting vehicles’ perception decisions. In this paper, we propose a new evaluation criteria for the neural networks used in the perception module of unmanned vehicles. This criterion is termed as Environmental Sensitivity (ES), indicates the sensitivity of the network to environmental changes. We design an algorithm to quantitatively measure the ES value of different perception networks …",Conference paper,https://ieeexplore.ieee.org/abstract/document/9120722/
2020,2020 IEEE Wireless Communications and Networking Conference (WCNC),Mobility prediction-based joint task assignment and resource allocation in vehicular fog computing,"Xianjing Wu, Shengjie Zhao, Rongqing Zhang, Liuqing Yang",Xianjing Wu,English,"Most recently, vehicular fog computing (VFC) has been regarded as a novel and promising architecture to effectively reduce the computation time of various vehicular application tasks in Internet of vehicles (IoV). However, the high mobility of vehicles makes the topology of vehicular networks change fast, and thus it is a big challenge to coordinate vehicles for VFC in such a highly mobile scenario. In this paper, we investigate the joint task assignment and resource allocation optimization problem by taking the mobility effect into consideration in vehicular fog computing. Specifically, we formulate the joint optimization problem from a Min-Max perspective in order to reduce the overall task latency. Then we decompose the nonconvex problem into two sub-problems, i.e., one to one matching and bandwidth resource allocation, respectively. In addition, considering the relatively stable moving patterns of a vehicle in a …",Conference paper,https://ieeexplore.ieee.org/abstract/document/9120524/
2020,IEEE Access 8,A virtual generation ecosystem control strategy for automatic generation control of interconnected microgrids,"Lei Xi, Le Zhang, Jianchu Liu, Yudan Li, Xi Chen, Liuqing Yang, Shouxiang Wang",Lei Xi,English,"The continuous access of new energy and distributed energy, as well as the random disturbance of load power, affect the security and stability of microgrids. A virtual generation ecosystem control (VGEC) strategy is proposed in this paper, which adopts the idea of time tunnel and the principle of a new win-loss criterion to achieve a fast automatic generation control power dispatch, optimal coordinated control of microgrids. A two-layer dynamic power dispatch structure is introduced in the proposed strategy, which combines hierarchical Q-learning with consensus theory to improve the adaptability of the consistency algorithm in complex random environments. Both the IEEE standard two-area load frequency control model and the interconnected microgrids model are used in simulation for comparison and verification. The results show that, by using the VGEC strategy, the control performance of microgrids can be …",Article,https://ieeexplore.ieee.org/abstract/document/9096284/
2020,IEEE Access 8,Mobile Privacy: Scalable Ensemble Matching for User Identification Attacks,"Luoyang Fang, Haonan Wang, Xiang Cheng, Liuqing Yang, Shuguang Cui",Luoyang Fang,English,"Mobile privacy is broadly concerning in the mobile big data era, as user mobility behaviors are privacy-sensitive and unique. User identification attacks consist of one of the most critical privacy concerns on mobile big data. In this paper, we study mobile privacy in terms of user identifiability from the perspective of privacy adversaries. User identification in two datasets from the same data source or two different data sources is generally formulated as a linear assignment problem (LAP), in which the cost matrix of users is generated by a single distance measure. However, user identification via one single distance measure may lead to a large portion of false matches, especially when only a few users coexist across these two datasets. In addition, the cubic computational complexity of LAP limits the scale of user identification analysis. In this paper, we propose a multi-feature ensemble matching framework to improve …",Article,https://ieeexplore.ieee.org/abstract/document/9094666/
2020,IEEE Internet of Things Journal,Graph-based file dispatching protocol with D2D-enhanced UAV-NOMA communications in large-scale networks,"Baoji Wang, Rongqing Zhang, Chen Chen, Xiang Cheng, Liuqing Yang, Hang Li, Ye Jin",Baoji Wang,English,"As a newly emerging communication assistant equipment, unmanned aerial vehicles (UAVs) can be exploited to dispatch data files quickly to specific areas and support rapid deployment of communication links in complex terrain, which is of great significance for specific communication demands in disaster and remote areas. Nonorthogonal multiple access (NOMA), as a rosy technology in the fifth generation (5G) and future mobile communication systems, has been widely studied because of its ability in improving spectral efficiency and reducing transmission latency to enhance the overall Quality of Service (QoS) and meet the strict communication requirements. Based on these, in this article, we propose a device-to-device (D2D)-enhanced UAV-NOMA network architecture, in which D2D is introduced to increase the file dispatching efficiency. In our proposed D2D-enhanced UAV-NOMA network, the ground users …",Article,https://ieeexplore.ieee.org/abstract/document/9094242/
2020,IEEE Internet of Things Journal,Routing protocol design for underwater optical wireless sensor networks: A multiagent reinforcement learning approach,"Xinge Li, Xiaoya Hu, Rongqing Zhang, Liuqing Yang",Xinge Li,English,"Underwater optical wireless sensor networks (UOWSNs) have been attracting many interests for the advantages of high transmission rate, ultrawide bandwidth, and low latency. However, due to limited energy resources and highly dynamic topology caused by the water flow movement, it is challenging to provide a low-consumption and reliable routing in UOWSNs. To tackle this issue, in this article, we propose an efficient routing protocol based on multiagent reinforcement learning, termed as DMARL, for UOWSNs. The network is first modeled as a distributed multiagent system, and residual energy and link quality are considered into the routing protocol design to improve the adaptation to a dynamic environment and the support of prolonging network life. Additionally, two optimization strategies are proposed to accelerate the convergence of the reinforcement learning algorithm. On the basis, a reward mechanism …",Article,https://ieeexplore.ieee.org/abstract/document/9076600/
2020,CSEE Journal of Power and Energy Systems,A deep reinforcement learning algorithm for the power order optimization allocation of AGC in interconnected power grids,"Lei Xi, Lipeng Zhou, Lang Liu, Dongliang Duan, Yanchun Xu, Liuqing Yang, Shouxiang Wang",Lei Xi,English,"The integration of distributed generations (solar power, wind power), energy storage devices, and electric vehicles, causes unpredictable disturbances in power grids. It has become a top priority to coordinate the distributed generations, loads, and energy storages in order to better facilitate the utilization of new energy. Therefore, a novel algorithm based on deep reinforcement learning, namely the deep PDWoLF-PHC (policy dynamics based win or learn fast-policy hill climbing) network (DPDPN), is proposed to allocate power order among the various generators. The proposed algorithm combines the decision mechanism of reinforcement learning with the prediction mechanism of a deep neural network to obtain the optimal coordinated control for the source-grid-load. Consequently it solves the problem brought by stochastic disturbances and improves the utilization rate of new energy. Simulations are conducted …",Article,https://ieeexplore.ieee.org/abstract/document/9056999/
2020,National Renewable Energy Lab.(NREL),Opportunistic Hybrid Communications Systems for Distributed PV Coordination,"Jianhua Zhang, SM Alam, Anthony R Florita, Adarsh Hasandka, Jin Wei-Kocsis, Dexin Wang, Liuqing Yang, Brian S Hodge",Jianhua Zhang,English,"A full-scale, operational implementation of the opportunistic hybrid communications systems for distributed photovoltaic (PV) coordination was successfully developed, simulated, and validated in this 3-year project. The system is considered hybrid because it uses different communications pathways from the scale of residential PV inverters to a transmission network; primary technologies harnessed include Low-Power Wireless Personal Area Network (LoWPAN), Power Line Communication (PLC), WiFi mesh, Worldwide Interoperability for Microwave Access (WiMAX), Ethernet cable, and Optical Ethernet systems. It is opportunistic in that it chooses to route messages through each of these systems based on recent data about latency and availability to ensure reliable message passing.",Conference paper,https://www.osti.gov/biblio/1606149
2020,IEEE internet of things journal,Malicious user detection for cooperative mobility tracking in autonomous driving,"Wang Pi, Pengtao Yang, Dongliang Duan, Chen Chen, Xiang Cheng, Liuqing Yang, Hang Li",Wang Pi,English,"The mobility status of self and surrounding vehicles provides important information to various tasks in autonomous driving (AD) and intelligent transportation system (ITS). Accordingly, a precise, stable, and robust mobility tracking framework is essential. Compared with self-tracking that relies only on mobility observations from onboard sensors [e.g., global positioning system (GPS), inertial measurement unit (IMU), and camera], cooperative tracking markedly increases the precision and reliability of the mobility information by integrating observations from roadside units (RSUs) and nearby vehicles through vehicle-to-everything (V2X) communications in the Internet of Vehicles (IoV). Nevertheless, cooperative tracking can be quite vulnerable if there are malicious users sending bogus observations in the cooperative network. In this article, we present a malicious user detection framework, which includes two …",Article,https://ieeexplore.ieee.org/abstract/document/8998259/
2020,IEEE Wireless Communications Letters,Hybrid precoded spatial modulation (hPSM) for mmWave massive MIMO systems over frequency-selective channels,"Jinpeng Li, Shijian Gao, Xiang Cheng, Liuqing Yang",Jinpeng Li,English,"Precoded spatial modulation (PSM) is well-known for its simple receiver design and superior error performance. To fully inherit its advantages and overcome its unfeasibility to mmWave hybrid massive multi-input multi-output (mMIMO) systems, a novel hybrid PSM (hPSM) is carefully proposed. Except for a similar digital design, hPSM distinctly differs from PSM for its dependence on the analog part of the mmWave mMIMO transceivers. Moreover, unlike PSM where the relevant design suffices to be restricted on a single subcarrier, hPSM requires joint consideration across all subcarriers. Thanks to our judicious design, the error performance of hPSM is optimized and demonstrated to be advantageous over its non-hPSM counterpart. Meanwhile, the overall design is compatible with prevalent hybrid mmWave systems and enjoys a low implementation complexity.",Article,https://ieeexplore.ieee.org/abstract/document/8989776/
2020,Energies,Decomposed Iterative Optimal Power Flow with Automatic Regionalization,"Xinhu Zheng, Dongliang Duan, Liuqing Yang, Haonan Wang",Xinhu Zheng,English,"The optimal power flow (OPF) problem plays an important role in power system operation and control. The problem is nonconvex and NP-hard, hence global optimality is not guaranteed and the complexity grows exponentially with the size of the system. Therefore, centralized optimization techniques are not suitable for large-scale systems and an efficient decomposed implementation of OPF is highly demanded. In this paper, we propose a novel and efficient method to decompose the entire system into multiple sub-systems based on automatic regionalization and acquire the OPF solution across sub-systems via a modified MATPOWER solver. The proposed method is implemented in a modified solver and tested on several IEEE Power System Test Cases. The performance is shown to be more appealing compared with the original solver.",Article,https://www.mdpi.com/1996-1073/13/18/4987
2020,Energies,Probabilistic microgrid energy management with interval predictions,"Jiayu Cheng, Dongliang Duan, Xiang Cheng, Liuqing Yang, Shuguang Cui",Jiayu Cheng,English,"In this paper, we consider a probabilistic microgrid dispatch problem where the predictions of the load and the Renewable Energy Source (RES) generation are given in the form of intervals. A hybrid method combining scenario-selected optimization and reserve strategy using the Model Predictive Control (MPC) framework is proposed. Specifically, first of all, an appropriate scenario is selected by the optimizer at each optimization stage, and then the optimal scheduling and reservation of system capacity are determined based on the selected scenario and possible variations in the future as provided by the predictors. In addition, a new reserve strategy is introduced to adaptively maintain system reliability and respond to variations in the hierarchical microgrid control. Simulations are conducted to compare our proposed method with the existing robust method and the deterministic dispatch with perfect information. Results show that our proposed method significantly improves the system efficiency while maintaining system reliability.",Article,https://www.mdpi.com/1996-1073/13/12/3116
2020,Energies,Data-driven fault localization in distribution systems with distributed energy resources,"Zhidi Lin, Dongliang Duan, Qi Yang, Xuemin Hong, Xiang Cheng, Liuqing Yang, Shuguang Cui",Zhidi Lin,English,"The integration of Distributed Energy Resources (DERs) introduces a non-conventional two-way power flow which cannot be captured well by traditional model-based techniques. This brings an unprecedented challenge in terms of the accurate localization of faults and proper actions of the protection system. In this paper, we propose a data-driven fault localization strategy based on multi-level system regionalization and the quantification of fault detection results in all subsystems/subregions. This strategy relies on the tree segmentation criterion to divide the entire system under study into several subregions, and then combines Support Vector Data Description (SVDD) and Kernel Density Estimation (KDE) to find the confidence level of fault detection in each subregion in terms of their corresponding p-values. By comparing the p-values, one can accurately localize the faults. Experiments demonstrate that the proposed data-driven fault localization can greatly improve the accuracy of fault localization for distribution systems with high DER penetration.",Article,https://www.mdpi.com/1996-1073/13/1/275
