Year,Sources,Name,Authors,First Author,Chinese/English,Abstract,Venues,doi,Citation,Id,Keywords
2020,2020 IEEE Visualization Conference (VIS),Improving engagement of animated visualization with visual foreshadowing,"Wenchao Li, Yun Wang, Haidong Zhang, Huamin Qu",Wenchao Li,English,"Animated visualization is becoming increasingly popular as a compelling way to illustrate changes in time series data. However, maintaining the viewer's focus throughout the entire animation is difficult because of its time-consuming nature. Viewers are likely to become bored and distracted during the ever-changing animated visualization. Informed by the role of foreshadowing that builds the expectation in film and literature, we introduce visual foreshadowing to improve the engagement of animated visualizations. In specific, we propose designs of visual foreshadowing that engage the audience while watching the animation. To demonstrate our approach, we built a proof-of-concept animated visualization authoring tool that incorporates visual foreshadowing techniques with various styles. Our user study indicates the effectiveness of our foreshadowing techniques on improving engagement for animated?…",Conference paper,https://ieeexplore.ieee.org/abstract/document/9331276/,10,li2020improving,"Human-centered computing Visualization Visualization design and evaluation methods, Computing methodologies Computer graphics Animation"
2023,IEEE Transactions on Visualization and Computer Graphics,Inksight: Leveraging sketch interaction for documenting chart findings in computational notebooks,"Yanna Lin, Haotian Li, Leni Yang, Aoyu Wu, Huamin Qu",Yanna Lin,English,"Computational notebooks have become increasingly popular for exploratory data analysis due to their ability to support data exploration and explanation within a single document. Effective documentation for explaining chart findings during the exploration process is essential as it helps recall and share data analysis. However, documenting chart findings remains a challenge due to its time-consuming and tedious nature. While existing automatic methods alleviate some of the burden on users, they often fail to cater to users' specific interests. In response to these limitations, we present InkSight, a mixed-initiative computational notebook plugin that generates finding documentation based on the user's intent. InkSight allows users to express their intent in specific data subsets through sketching atop visualizations intuitively. To facilitate this, we designed two types of sketches, i.e., open-path and closed-path sketch?…",Article,https://ieeexplore.ieee.org/abstract/document/10296056/,9,lin2023inksight,"Computational Notebook, Sketch-based Interaction, Documentation, Visualization, Exploratory Data Analysis"
2023,IEEE Transactions on Visualization and Computer Graphics,ShortcutLens: A visual analytics approach for exploring shortcuts in natural language understanding dataset,"Zhihua Jin, Xingbo Wang, Furui Cheng, Chunhui Sun, Qun Liu, Huamin Qu",Zhihua Jin,English,"Benchmark datasets play an important role in evaluating Natural Language Understanding (NLU) models. However, shortcuts—unwanted biases in the benchmark datasets—can damage the effectiveness of benchmark datasets in revealing models' real capabilities. Since shortcuts vary in coverage, productivity, and semantic meaning, it is challenging for NLU experts to systematically understand and avoid them when creating benchmark datasets. In this paper, we develop a visual analytics system,  ShortcutLens , to help NLU experts explore shortcuts in NLU benchmark datasets. The system allows users to conduct multi-level exploration of shortcuts. Specifically, Statistics View helps users grasp the statistics such as coverage and productivity of shortcuts in the benchmark dataset. Template View employs hierarchical and interpretable templates to summarize different types of shortcuts. Instance View allows users?…",Article,https://ieeexplore.ieee.org/abstract/document/10015807/,9,jin2023shortcutlens,"Natural language understanding, shortcut, visual analytics"
2022,IEEE transactions on visualization and computer graphics,Polyphony: An interactive transfer learning framework for single-cell data analysis,"Furui Cheng, Mark S Keller, Huamin Qu, Nils Gehlenborg, Qianwen Wang",Furui Cheng,English,"Reference-based cell-type annotation can significantly reduce time and effort in single-cell analysis by transferring labels from a previously-annotated dataset to a new dataset. However, label transfer by end-to-end computational methods is challenging due to the entanglement of technical ( e.g. , from different sequencing batches or techniques) and biological ( e.g. , from different cellular microenvironments) variations, only the first of which must be removed. To address this issue, we propose  Polyphony , an interactive transfer learning (ITL) framework, to complement biologists' knowledge with advanced computational methods.  Polyphony  is motivated and guided by domain experts' needs for a controllable, interactive, and algorithm-assisted annotation process, identified through interviews with seven biologists. We introduce anchors,  i.e. , analogous cell populations across datasets, as a paradigm to explain the?…",Article,https://ieeexplore.ieee.org/abstract/document/9903604/,9,cheng2022polyphony,"Interactive Machine Learning, Transfer Learning, Single-cell Data Analysis, Human-AI Interaction"
2021,Proceedings of the 2021 CHI Conference on Human Factors in Computing Systems?…,Causal perception in question-answering systems,"Po-Ming Law, Leo Yu-Ho Lo, Alex Endert, John Stasko, Huamin Qu",Po-Ming Law,English,"Root cause analysis is a common data analysis task. While question-answering systems enable people to easily articulate a why question (e.g., why students in Massachusetts have high ACT Math scores on average) and obtain an answer, these systems often produce questionable causal claims. To investigate how such claims might mislead users, we conducted two crowdsourced experiments to study the impact of showing different information on user perceptions of a question-answering system. We found that in a system that occasionally provided unreasonable responses, showing a scatterplot increased the plausibility of unreasonable causal claims. Also, simply warning participants that correlation is not causation seemed to lead participants to accept reasonable causal claims more cautiously. We observed a strong tendency among participants to associate correlation with causation. Yet, the warning?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3411764.3445444,9,law2021causal,"correlation and causation, question answering"
2023,arXiv preprint arXiv:2309.15723,Where Are We So Far? Understanding Data Storytelling Tools from the Perspective of Human-AI Collaboration,"Haotian Li, Yun Wang, Huamin Qu",Haotian Li,English,"Data storytelling is powerful for communicating data insights, but it requires diverse skills and considerable effort from human creators. Recent research has widely explored the potential for artificial intelligence (AI) to support and augment humans in data storytelling. However, there lacks a systematic review to understand data storytelling tools from the perspective of human-AI collaboration, which hinders researchers from reflecting on the existing collaborative tool designs that promote humans' and AI's advantages and mitigate their shortcomings. This paper investigated existing tools with a framework from two perspectives: the stages in the storytelling workflow where a tool serves, including analysis, planning, implementation, and communication, and the roles of humans and AI in each stage, such as creators, assistants, optimizers, and reviewers. Through our analysis, we recognize the common collaboration patterns in existing tools, summarize lessons learned from these patterns, and further illustrate research opportunities for human-AI collaboration in data storytelling.",Article,https://arxiv.org/abs/2309.15723,8,li2023we,"Data storytelling, human-AI collaboration"
2023,IEEE Transactions on Visualization and Computer Graphics,Creating emordle: Animating word cloud for emotion expression,"Liwenhan Xie, Xinhuan Shu, Jeon Cheol Su, Yun Wang, Siming Chen, Huamin Qu",Liwenhan Xie,English,"We propose emordle, a conceptual design that animates wordles (compact word clouds) to deliver their emotional context to audiences. To inform the design, we first reviewed online examples of animated texts and animated wordles, and summarized strategies for injecting emotion into the animations. We introduced a composite approach that extends an existing animation scheme for one word to multiple words in a wordle with two global factors: the randomness of text animation (entropy) and the animation speed (speed). To create an emordle, general users can choose one predefined animated scheme that matches the intended emotion class and fine-tune the emotion intensity with the two parameters. We designed proof-of-concept emordle examples for four basic emotion classes, namely happiness, sadness, anger, and fear. We conducted two controlled crowdsourcing studies to evaluate our approach. The?…",Article,https://ieeexplore.ieee.org/abstract/document/10153659/,8,xie2023creating,"Wordle, animation, affective visualization, authoring, casual visualization"
2022,Proceedings of the 2022 CHI Conference on Human Factors in Computing Systems?…,Computableviz: Mathematical operators as a formalism for visualisation processing and analysis,"Aoyu Wu, Wai Tong, Haotian Li, Dominik Moritz, Yong Wang, Huamin Qu",Aoyu Wu,English," Data visualizations are created and shared on the web at an unprecedented speed, raising new needs and questions for processing and analyzing visualizations after they have been generated and digitized. However, existing formalisms focus on operating on a single visualization instead of multiple visualizations, making it challenging to perform analysis tasks such as sorting and clustering visualizations. Through a systematic analysis of previous work, we abstract visualization-related tasks into mathematical operators such as union and propose a design space of visualization operations. We realize the design by developing ComputableViz, a library that supports operations on multiple visualization specifications. To demonstrate its usefulness and extensibility, we present multiple usage scenarios concerning processing and analyzing visualization, such as generating visualization embeddings and?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3491102.3517618,8,wu2022computableviz,"Visualization, Visualization Library, Data Model"
2022,27th International Conference on Intelligent User Interfaces,AQX: Explaining air quality forecast for verifying domain knowledge using feature importance visualization,"Reshika Palaniyappan Velumani, Meng Xia, Jun Han, Chaoli Wang, ALEXIS K LAU, Huamin Qu",Reshika Palaniyappan Velumani,English," Air pollution forecast has become critical because of its direct impact on human health and its increased production caused by rapid industrialization. Machine learning (ML) solutions are being drastically explored in this domain because they can potentially produce highly accurate results with access to historical data. However, experts in the environmental area are skeptical about adopting ML solutions in real-world applications and policy making due to their black-box nature. In contrast, despite having low accuracy sometimes, the existing traditional simulation model (e.g., CMAQ) are widely used and follows well-defined and transparent equations. Therefore, presenting the knowledge learned by the ML model can make it transparent as well as comprehensible. In addition, validating the ML model’s learning with the existing domain knowledge might aid in addressing their skepticism, building appropriate trust?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3490099.3511150,8,palaniyappan2022aqx,"Machine Learning, Explainable AI, Air pollution, Visual Analytics, Spatio-Temporal Data, Validation"
2021,Computer Graphics Forum,iQUANT: interactive quantitative investment using sparse regression factors,"Xuanwu Yue, Qiao Gu, Deyun Wang, Huamin Qu, Yong Wang",Xuanwu Yue,English," The model‐based investing using financial factors is evolving as a principal method for quantitative investment. The main challenge lies in the selection of effective factors towards excess market returns. Existing approaches, either hand‐picking factors or applying feature selection algorithms, do not orchestrate both human knowledge and computational power. This paper presents iQUANT, an interactive quantitative investment system that assists equity traders to quickly spot promising financial factors from initial recommendations suggested by algorithmic models, and conduct a joint refinement of factors and stocks for investment portfolio composition. We work closely with professional traders to assemble empirical characteristics of “good” factors and propose effective visualization designs to illustrate the collective performance of financial factors, stock portfolios, and their interactions. We evaluate iQUANT?…",Article,https://onlinelibrary.wiley.com/doi/abs/10.1111/cgf.14299,8,yue2021iquant,"Computational Notebook, Sketch-based Interaction, Documentation, Visualization, Exploratory Data Analysis"
2020,IEEE Transactions on Visualization and Computer Graphics,HypoML: Visual analysis for hypothesis-based evaluation of machine learning models,"Qianwen Wang, William Alexander, Jack Pegg, Huamin Qu, Min Chen",Qianwen Wang,English,"In this paper, we present a visual analytics tool for enabling hypothesis-based evaluation of machine learning (ML) models. We describe a novel ML-testing framework that combines the traditional statistical hypothesis testing (commonly used in empirical research) with logical reasoning about the conclusions of multiple hypotheses. The framework defines a controlled configuration for testing a number of hypotheses as to whether and how some extra information about a “concept” or “feature” may benefit or hinder an ML model. Because reasoning multiple hypotheses is not always straightforward, we provide HypoML as a visual analysis tool, with which, the multi-thread testing results are first transformed to analytical results using statistical and logical inferences, and then to a visual representation for rapid observation of the conclusions and the logical flow between the testing results and hypotheses. We have?…",Article,https://ieeexplore.ieee.org/abstract/document/9222284/,8,wang2020hypoml," Visual analytics, model-developmental visualization, machine learning, neural network, hypothesis test, HypoML"
2020,arXiv preprint arXiv:2004.06435,Rankbooster: Visual analysis of ranking predictions,"Abishek Puri, Bon Kyung Ku, Yong Wang, Huamin Qu",Abishek Puri,English,"Ranking is a natural and ubiquitous way to facilitate decision-making in various applications. However, different rankings are often used for the same set of entities, with each ranking method placing emphasis on different factors. These factors can also be multi-dimensional in nature, compounding the problem. This complexity can make it challenging for an entity which is being ranked to understand what they can do to improve their rankings, and to analyze the effect of changes in various factors to their overall rank. In this paper, we present RankBooster, a novel visual analytics system to help users conveniently investigate ranking predictions. We take university rankings as an example and focus on helping universities to better explore their rankings, where they can compare themselves to their rivals in key areas as well as overall. Novel visualizations are proposed to enable efficient analysis of rankings, including a Scenario Analysis View to show a high-level summary of different ranking scenarios, a Relationship View to visualize the influence of each attribute on different indicators and a Rival View to compare the ranking of a university and those of its rivals. A case study demonstrates the usefulness and effectiveness of RankBooster in facilitating the visual analysis of ranking predictions and helping users better understand their current situation.",Article,https://arxiv.org/abs/2004.06435,8,puri2020rankbooster,"Visual analytics, Information visualization"
2024,IEEE Transactions on Visualization and Computer Graphics,Reviving static charts into live charts,"Lu Ying, Yun Wang, Haotian Li, Shuguang Dou, Haidong Zhang, Xinyang Jiang, Huamin Qu, Yingcai Wu",Lu Ying,English,"Data charts are prevalent across various fields due to their efficacy in conveying complex data relationships. However, static charts may sometimes struggle to engage readers and efficiently present intricate information, potentially resulting in limited understanding. We introduce “Live Charts,” a new format of presentation that decomposes complex information within a chart and explains the information pieces sequentially through rich animations and accompanying audio narration. We propose an automated approach to revive static charts into Live Charts. Our method integrates GNN-based techniques to analyze the chart components and extract data from charts. Then we adopt large natural language models to generate appropriate animated visuals along with a voice-over to produce Live Charts from static ones. We conducted a thorough evaluation of our approach, which involved the model performance, use?…",Article,https://ieeexplore.ieee.org/abstract/document/10530507/,7,ying2024reviving,"Charts, storytelling, machine learning, automatic visualization"
2023,Proceedings of the 2023 CHI conference on human factors in computing systems?…,Geocamera: Telling stories in geographic visualizations with camera movements,"Wenchao Li, Zhan Wang, Yun Wang, Di Weng, Liwenhan Xie, Siming Chen, Haidong Zhang, Huamin Qu",Wenchao Li,English,"In geographic data videos, camera movements are frequently used and combined to present information from multiple perspectives. However, creating and editing camera movements requires significant time and professional skills. This work aims to lower the barrier of crafting diverse camera movements for geographic data videos. First, we analyze a corpus of 66 geographic data videos and derive a design space of camera movements with a dimension for geospatial targets and one for narrative purposes. Based on the design space, we propose a set of adaptive camera shots and further develop an interactive tool called GeoCamera. This interactive tool allows users to flexibly design camera movements for geographic visualizations. We verify the expressiveness of our tool through case studies and evaluate its usability with a user study. The participants find that the tool facilitates the design of camera movements. ",Conference paper,https://dl.acm.org/doi/abs/10.1145/3544548.3581470,7,li2023geocamera,"Visual storytelling, data video, geographic visualization, authoring tools"
2022,IEEE Transactions on Visualization and Computer Graphics,Rankfirst: Visual analysis for factor investment by ranking stock timeseries,"Huijie Guo, Meijun Liu, Bowen Yang, Ye Sun, Huamin Qu, Lei Shi",Huijie Guo,English,"In the era of quantitative investment, factor-based investing models are widely adopted in the construction of stock portfolios. These models explain the performance of individual stocks by a set of financial factors, e.g., market beta and company size. In industry, open investment platforms allow the online building of factor-based models, yet set a high bar on the engineering expertise of end-users. State-of-the-art visualization systems integrate the whole factor investing pipeline, but do not directly address domain users' core requests on ranking factors and stocks for portfolio construction. The current model lacks explainability, which downgrades its credibility with stock investors. To fill the gap in modeling, ranking, and visualizing stock time series for factor investment, we designed and implemented a visual analytics system, namely RankFIRST. The system offers built-in support for an established factor collection and?…",Article,https://ieeexplore.ieee.org/abstract/document/9904441/,7,guo2022rankfirst,"Stock market, Factor investing, Visual analysis"
2022,Computers & Graphics 105,Saliency-aware color harmony models for outdoor signboard,"Yanna Lin, Wei Zeng, Yu Ye, Huamin Qu",Yanna Lin,English,"This paper introduces a geometric approach for assessing color harmony of a signboard, and color coherence of a signboard with the environment. We propose to incorporate visual saliency as an inherent color characteristic residing in the image space, to better cope with the attention mechanism when people view a scene. In doing so, our color harmony models consider saliency-weighted color differences and area balance in CIELab color space. We collect 5.2?K valid subjective ratings on 375 diverse signboards in the real world, and translate them into quantitative measures for model construction. Experimental results show that our models improve the overall performance, especially for modeling color coherence between a signboard and the environment. The study also reveals that color combinations with similar chroma but distinctive lightness lead to harmonic signboards, while simple color patches in?…",Article,https://www.sciencedirect.com/science/article/pii/S0097849322000644,7,lin2022saliency,"Color harmony,Visual saliency,Outdoor signboard,Design recommendation"
2022,Proceedings of the Ninth ACM Conference on Learning@ Scale,Blocklens: visual analytics of student coding behaviors in block-based programming environments,"Sean Tsung, Huan Wei, Haotian Li, Yong Wang, Meng Xia, Huamin Qu",Sean Tsung,English,"Block-based programming environments have been widely used to introduce K-12 students to coding. To guide students effectively, instructors and platform owners often need to understand behaviors like how students solve certain questions or where they get stuck and why. However, it is challenging for them to effectively analyze students' coding data. To this end, we propose BlockLens, a novel visual analytics system to assist instructors and platform owners in analyzing students' block-based coding behaviors, mistakes, and problem-solving patterns. BlockLens enables the grouping of students by question progress and performance, identification of common problem-solving strategies and pitfalls, and presentation of insights at multiple granularity levels, from a high-level overview of all students to a detailed analysis of one student's behavior and performance. A usage scenario using real-world data?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3491140.3528298,7,tsung2022blocklens,"Visual analytics, block-based programming, learning analytics"
2024,IEEE Transactions on Visualization and Computer Graphics,Scrolltimes: Tracing the provenance of paintings as a window into history,"Wei Zhang, Wong Kam-Kwai, Yitian Chen, Ailing Jia, Luwei Wang, Jian-Wei Zhang, Lechao Cheng, Huamin Qu, Wei Chen",Wei Zhang,English,"The study of cultural artifact provenance, tracing ownership and preservation, holds significant importance in archaeology and art history. Modern technology has advanced this field, yet challenges persist, including recognizing evidence from diverse sources, integrating sociocultural context, and enhancing interactive automation for comprehensive provenance analysis. In collaboration with art historians, we examined the handscroll, a traditional Chinese painting form that provides a rich source of historical data and a unique opportunity to explore history through cultural artifacts. We present a three-tiered methodology encompassing artifact, contextual, and provenance levels, designed to create a “Biography” for handscroll. Our approach incorporates the application of image processing techniques and language models to extract, validate, and augment elements within handscroll using various cultural heritage?…",Article,https://ieeexplore.ieee.org/abstract/document/10500502/,6,zhang2024scrolltimes,"Visual analytics, Digital humanities, Painting analysis, Traditional Chinese painting"
2022,Expert Systems,A survey of visual analytics in urban area,"Zezheng Feng, Huamin Qu, Shuang‐Hua Yang, Yulong Ding, Jie Song",Zezheng Feng,English," Nowadays, the population has been overgrowing due to urbanization, yielding many severe problems in the urban area, including traffic congestion, unbalanced distribution of urban hotspots, air pollution and so on. Due to the uncertainty of the urban environment, it always needs to integrate experts' domain knowledge into solving these issues. In recent years, the visual analytics method has been widely used to assist domain experts in solving urban problems with its intuitiveness, interactivity and interpretability. In this survey, we first introduce the background of urban computing, present the motivation of visual analytics in the urban area and point out the characteristics of visual analytics methods. Second, we introduce the most frequently used urban data, analyse the main properties and provide an overview on how to use these data. Thereafter, we propose our taxonomy for visual analytics in the urban area?…",Article,https://onlinelibrary.wiley.com/doi/abs/10.1111/exsy.13065,6,feng2022survey,"data mining, urban data, visual analytics, visualization"
2021,arXiv preprint arXiv:2103.12910,Aqeyes: visual analytics for anomaly detection and examination of air quality data,"Dongyu Liu, Kalyan Veeramachaneni, Alexander Geiger, Victor OK Li, Huamin Qu",Dongyu Liu,English,"Anomaly detection plays a key role in air quality analysis by enhancing situational awareness and alerting users to potential hazards. However, existing anomaly detection approaches for air quality analysis have their own limitations regarding parameter selection (e.g., need for extensive domain knowledge), computational expense, general applicability (e.g., require labeled data), interpretability, and the efficiency of analysis. Furthermore, the poor quality of collected air quality data (inconsistently formatted and sometimes missing) also increases the difficulty of analysis substantially. In this paper, we systematically formulate design requirements for a system that can solve these limitations and then propose AQEyes, an integrated visual analytics system for efficiently monitoring, detecting, and examining anomalies in air quality data. In particular, we propose a unified end-to-end tunable machine learning pipeline that includes several data pre-processors and featurizers to deal with data quality issues. The pipeline integrates an efficient unsupervised anomaly detection method that works without the use of labeled data and overcomes the limitations of existing approaches. Further, we develop an interactive visualization system to visualize the outputs from the pipeline. The system incorporates a set of novel visualization and interaction designs, allowing analysts to visually examine air quality dynamics and anomalous events in multiple scales and from multiple facets. We demonstrate the performance of this pipeline through a quantitative evaluation and show the effectiveness of the visualization system using qualitative case studies on real-world?…",Article,https://arxiv.org/abs/2103.12910,6,liu2021aqeyes,"anomaly detection, air quality, multiple time-series, visualization"
2024,International Journal of Human–Computer Interaction,PoeticAR: Reviving traditional poetry of the heritage site of jichang garden via augmented reality,"Jin Tian, Yifan Cao, Lingyi Feng, Dongting Fu, Linping Yuan, Huamin Qu, Yang Wang, Mingming Fan",Jin Tian,English,"As a famed Chinese classical garden, the Jichang Garden was a constant inspiration to many poets in its hundreds of years’ history, who composed a rich body of poems—a valuable intangible cultural heritage. While tourists tend to pay attention to tangible natural scenery and historical architectures, they often neglect intangible cultural heritage—poems. We interviewed 23 tourists and found that augmented reality (AR) was viable for tourists to enjoy the physical scenery and the poetry simultaneously. We developed an initial prototype of PoeticAR, which presents poems based on physical scenery to enhance tourists’ cultural and aesthetic experience. We further revised the prototype based on the ideas generated from a workshop with 18 tourists. We conducted a between-subject user study with 30 tourists to compare PoeticAR with Video. Results showed that PoeticAR significantly motivated tourists’ interest in?…",Article,https://www.tandfonline.com/doi/abs/10.1080/10447318.2023.2176806,5,tian2024poeticar,None
2023,IEEE Transactions on Visualization and Computer Graphics,CommonsenseVIS: Visualizing and Understanding Commonsense Reasoning Capabilities of Natural Language Models,"Xingbo Wang, Renfei Huang, Zhihua Jin, Tianqing Fang, Huamin Qu",Xingbo Wang,English,"Recently, large pretrained language models have achieved compelling performance on commonsense benchmarks. Nevertheless, it is unclear what commonsense knowledge the models learn and whether they solely exploit spurious patterns. Feature attributions are popular explainability techniques that identify important input concepts for model outputs. However, commonsense knowledge tends to be implicit and rarely explicitly presented in inputs. These methods cannot infer models' implicit reasoning over mentioned concepts. We present  CommonsenseVIS , a visual explanatory system that utilizes external commonsense knowledge bases to contextualize model behavior for commonsense question-answering. Specifically, we extract relevant commonsense knowledge in inputs as references to align model behavior with human knowledge. Our system features multi-level visualization and interactive model?…",Article,https://ieeexplore.ieee.org/abstract/document/10297594/,5,wang2023commonsensevis,"Commonsense reasoning, visual analytics, XAI, natural language processing"
2023,IEEE Transactions on Visualization and Computer Graphics,VideoPro: A Visual Analytics Approach for Interactive Video Programming,"Jianben He, Xingbo Wang, Kam Kwai Wong, Xijie Huang, Changjian Chen, Zixin Chen, Fengjie Wang, Min Zhu, Huamin Qu",Jianben He,English,"Constructing supervised machine learning models for real-world video analysis require substantial labeled data, which is costly to acquire due to scarce domain expertise and laborious manual inspection. While data programming shows promise in generating labeled data at scale with user-defined labeling functions, the high dimensional and complex temporal information in videos poses additional challenges for effectively composing and evaluating labeling functions. In this paper, we propose  VideoPro , a visual analytics approach to support flexible and scalable video data programming for model steering with reduced human effort. We first extract human-understandable events from videos using computer vision techniques and treat them as atomic components of labeling functions. We further propose a two-stage template mining algorithm that characterizes the sequential patterns of these events to serve as?…",Article,https://ieeexplore.ieee.org/abstract/document/10292616/,5,he2023videopro,"Interactive machine learning, data programming, video exploration and analysis"
2023,2023 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and?…,Cinematography in the Metaverse: Exploring the Lighting Education on a Soundstage,"Xian Xu, Wai Tong, Zheng Wei, Meng Xia, Lik-Hang Lee, Huamin Qu",Xian Xu,English,"Lighting education is a foundational component of cinematography education. However, there is still a lack of knowledge on the design of a VR system for teaching cinematography. In this work, we present our VR soundstage system for instructors and learners to emulate cinematography lighting in virtual scenarios and then evaluate it from five aspects in the user study. Qualitative and quantitative feedback in our user study shows promising results. We further discuss the benefits of the approach and opportunities for future research.",Conference paper,https://ieeexplore.ieee.org/abstract/document/10108863/,4,xu2023cinematography,"Human-centered computing,Human computer interaction (HCI),Interaction paradigms,Virtual reality"
2022,Proceedings of the 24th International ACM SIGACCESS Conference on Computers?…,Designing a game for pre-screening students with specific learning disabilities in Chinese,"Ka Yan Fung, Kuen Fung Sin, Zikai Alex Wen, Lik-Hang Lee, Shenghui Song, Huamin Qu",Ka Yan Fung,English," Most students with specific learning disabilities (SLDs) have difficulties in reading and writing. The SLDs pre-screening is crucial because the golden period for therapy is before six years old. However, many students in Hong Kong receive SLDs assessments after the golden period. Also, the SLDs pre-screening is challenging, especially in a language with the logographic script but without prominent sound-script correspondence (e.g., Chinese, Japanese). To make pre-screening SLDs in Chinese more effective and efficient, we designed a new comprehensive pre-screening game for SLDs in Chinese (i.e., dyslexia, dysgraphia, and dyspraxia). Notably, we designed a Chinese morphological awareness puzzle that challenges students to recognize different words made up with the first character that is identical and the second character that is different, such as樹枝 (literally means tree branch),樹幹 (literally means?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3517428.3550384,4,fung2022designing,None
2020,US Patent 10,Method and system for analyzing user activities related to a video,"Huamin Qu, Conglei Shi, Siwei Fu, Qing Chen",Huamin Qu,English,The present teaching relates to analyzing user activities related to a video. The video is provided to a plurality of users. The plurality of users is monitored to detect one or more types of user activities performed in time with respect to different portions of the video. One or more visual representations of the monitored one or more types of user activities are generated. The one or more visual representations capture a level of attention paid by the plurality of users to the different portions of the video at any time instance. Interests of at least some of the plurality of users are determined with respect to the different portions of the video based on the one or more visual representations.,Conference paper,https://patents.google.com/patent/US10616626B2/en,4,qu2020method,"Multimodal models, sentiment analysis, explainable machine learning"
2023,2023 IEEE 16th Pacific Visualization Symposium (PacificVis),Understanding 3D Data Videos: From Screens to Virtual Reality,"Leni Yang, Aoyu Wu, Wai Tong, Xian Xu, Zheng Wei, Huamin Qu",Leni Yang,English,"Data storytelling explores how to communicate data insights to the general public engagingly and effectively. It combines the power of data visualizations and storytelling techniques and is popular in various media such as newspapers, interactive websites, and videos. Recently, virtual reality has brought new opportunities to enhance data storytelling with an incomparable sense of immersion. However, there exists a limited understanding of data stories in virtual reality (VR) as they are still in the early stage. In this paper, we investigated the idea of VR data videos by drawing inspiration from popular 3D data videos and studying how to transfer them from screens to VR. We systematically analyzed 100 highly-watched 3D data videos from Youtube and Tiktok channels to derive their design space. We then conducted a user study with 12 participants to explore the effects of four design factors on user experience?…",Conference paper,https://ieeexplore.ieee.org/abstract/document/10148393/,3,yang2023understanding,Human-centered computing—Visualization—Empirical studies
2022,arXiv preprint arXiv:2211.02567,Kb4va: A knowledge base of visualization designs for visual analytics,"Dazhen Deng, Aoyu Wu, Haotian Li, Ji Lan, Yong Wang, Huamin Qu, Yingcai Wu",Dazhen Deng,English,"Visual analytics (VA) systems have been widely used to facilitate decision-making and analytical reasoning in various application domains. VA involves visual designs, interaction designs, and data mining, which is a systematic and complex paradigm. In this work, we focus on the design of effective visualizations for complex data and analytical tasks, which is a critical step in designing a VA system. This step is challenging because it requires extensive knowledge about domain problems and visualization to design effective encodings. Existing visualization designs published in top venues are valuable resources to inspire designs for problems with similar data structures and tasks. However, those designs are hard to understand, parse, and retrieve due to the lack of specifications. To address this problem, we build KB4VA, a knowledge base of visualization designs in VA systems with comprehensive labels about their analytical tasks and visual encodings. Our labeling scheme is inspired by a workshop study with 12 VA researchers to learn user requirements in understanding and retrieving professional visualization designs in VA systems. The theme extends Vega-Lite specifications for describing advanced and composited visualization designs in a declarative manner, thus facilitating human understanding and automatic indexing. To demonstrate the usefulness of our knowledge base, we present a user study about design inspirations for VA tasks. In summary, our work opens new perspectives for enhancing the accessibility and reusability of professional visualization designs.",Article,https://arxiv.org/abs/2211.02567,3,deng2022kb4va,"Query Recommendation, SQL Databases, Interactive Data Analysis, Natural Language Interface"
2021,arXiv preprint arXiv:2106.14313,AniVis: Generating Animated Transitions Between Statistical Charts with a Tree Model,"Wenchao Li, Yun Wang, He Huang, Weiwei Cui, Haidong Zhang, Huamin Qu, Dongmei Zhang",Wenchao Li,English,"Animated transitions help viewers understand changes between related visualizations. To clearly present the underlying relations between statistical charts, animation authors need to have a high level of expertise and a considerable amount of time to describe the relations with reasonable animation stages. We present AniVis, an automated approach for generating animated transitions to demonstrate the changes between two statistical charts. AniVis models each statistical chart into a tree-based structure. Given an input chart pair, the differences of data and visual properties of the chart pair are formalized as tree edit operations. The edit operations can be mapped to atomic transition units. Through this approach, the animated transition between two charts can be expressed as a set of transition units. Then, we conduct a formative study to understand people's preferences for animation sequences. Based on the study, we propose a set of principles and a sequence composition algorithm to compose the transition units into a meaningful animation sequence. Finally, we synthesize these units together to deliver a smooth and intuitive animated transition between charts. To test our approach, we present a prototype system and its generated results to illustrate the usage of our framework. We perform a comparative study to assess the transition sequence derived from the tree model. We further collect qualitative feedback to evaluate the effectiveness and usefulness of our method.",Article,https://arxiv.org/abs/2106.14313,3,li2021anivis,"Animated transition, automated design, chart animation, tree struc- ture, staging"
2020,arXiv preprint arXiv:2001.02731,SirenLess: Reveal the intention behind news,"Xumeng Chen, Leo Yu-Ho Lo, Huamin Qu",Xumeng Chen,English,"News articles tend to be increasingly misleading nowadays, preventing readers from making subjective judgments towards certain events. While some machine learning approaches have been proposed to detect misleading news, most of them are black boxes that provide limited help for humans in decision making. In this paper, we present SirenLess, a visual analytical system for misleading news detection by linguistic features. The system features article explorer, a novel interactive tool that integrates news metadata and linguistic features to reveal semantic structures of news articles and facilitate textual analysis. We use SirenLess to analyze 18 news articles from different sources and summarize some helpful patterns for misleading news detection. A user study with journalism professionals and university students is conducted to confirm the usefulness and effectiveness of our system.",Article,https://arxiv.org/abs/2001.02731,3,chen2020sirenless,None
